Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
3.77993,2.89997,0.86995,3.18976,10.9616836021,28.98195,1620.0160067528486,25.0
3.79151,2.89997,0.91828,3.3727,10.995265254700001,28.98195,1680.019000545144,25.0
3.80374,2.89997,0.9666,3.55623,11.0307318878,29.19491,1740.0120064616203,25.0
3.81725,2.89916,1.01493,3.74037,11.066818510000001,29.1837,1800.014004483819,25.0
3.83076,2.89997,1.06325,3.92514,11.109089077200002,29.1837,1860.0099977105856,25.0
3.84491,2.89916,1.11158,4.11062,11.1470092756,29.39666,1920.019006356597,25.0
3.85971,2.89916,1.15991,4.29677,11.1899168436,29.39666,1980.0160054117441,25.0
3.87515,2.89997,1.20823,4.48366,11.2378187455,29.39666,2040.0169976055622,25.0
3.89124,2.89997,1.25656,4.6713,11.2844792628,29.60961,2100.0159982591867,25.0
3.90732,2.89916,1.30488,4.85973,11.3279458512,29.60961,2160.012997314334,25.0
3.92405,2.89916,1.35321,5.04898,11.376448798,29.5984,2220.016001164913,25.0
3.94142,2.89916,1.40146,5.23871,11.426807207200001,29.81136,2280.007005482912,25.0
3.95879,2.89997,1.44978,5.42959,11.480372236300001,29.81136,2340.0099992752075,25.0
3.97552,2.89916,1.49819,5.62163,11.5256685632,29.81136,2400.0180020928383,25.0
3.99289,2.89997,1.54651,5.81418,11.5792612133,29.81136,2460.0150011479855,25.0
4.01091,2.89997,1.59476,6.00725,11.6315186727,30.02432,2520.0099986046553,25.0
4.02764,2.89916,1.64316,6.20179,11.6767727824,30.02432,2580.0120066851377,25.0
4.04501,2.89916,1.69149,6.39686,11.727131191600002,30.03552,2640.0170020759106,25.0
4.06174,2.89997,1.73982,6.59274,11.778924147800002,30.03552,2700.013005360961,25.0
4.07975,2.89997,1.78814,6.78948,11.8311526075,30.03552,2760.013997554779,25.0
4.09841,2.89997,1.83647,6.98709,11.885266047700002,30.23727,2820.0129982084036,25.0
4.11707,2.89997,1.88472,7.18529,11.9393794879,30.22606,2880.009001493454,25.0
4.13637,2.89916,1.93312,7.38504,11.991998449200002,30.23727,2940.0109995156527,25.0
4.15503,2.89997,1.98145,7.58539,12.0494623491,30.23727,3000.011005997658,25.0
4.17304,2.89916,2.02977,7.78662,12.098310646400002,30.45023,3060.011002421379,25.0
4.19106,2.89997,2.07803,7.98842,12.1539482682,30.22606,3120.0100030750036,25.0
4.20007,2.64599,2.12517,8.18634,11.113343219299999,30.23727,3180.017000064254,25.0
4.20007,2.31279,2.16641,8.35951,9.713879895300002,30.24848,3240.017006546259,25.0
4.19942,2.02124,2.2024,8.51066,8.488035680800001,30.02432,3300.008000805974,25.0
4.20007,1.78196,2.23406,8.64364,7.484356737200001,29.80015,3360.0079972296953,25.0
4.20007,1.58269,2.2621,8.76141,6.6474087883,29.60961,3420.0080037117004,25.0
4.19942,1.41528,2.28712,8.86647,5.9433551376,29.39666,3480.0179980695248,25.0
4.19942,1.274,2.30949,8.96042,5.35006108,28.98195,3540.0160029530525,25.0
4.20007,1.14905,2.32965,9.04508,4.8260904335,28.769,3600.015999376774,25.0
4.20007,1.04696,2.34793,9.12186,4.3973052872,28.55604,3660.0140042603016,25.0
4.20007,0.95795,2.36458,9.19182,4.0234570565,28.35429,3720.013004913926,25.0
4.20007,0.88036,2.37989,9.25611,3.6975736252000004,28.14134,3780.0159987062216,25.0
4.19942,0.81503,2.394,9.31536,3.4226532826000002,27.92838,3840.0140035897493,25.0
4.20007,0.75215,2.40704,9.37012,3.1590826505000003,27.72663,3900.016001611948,25.0
4.19942,0.70233,2.41915,9.42096,2.9493786486,27.31193,3960.0190054625273,25.0
4.19942,0.65251,2.43039,9.46817,2.7401635442,27.31193,4020.007998123765,25.0
4.19942,0.61005,2.4409,9.51233,2.561856171,27.09897,4080.009000375867,25.0
4.19942,0.56758,2.45069,9.55343,2.3835068036,27.11018,4140.008001029491,25.0
4.20007,0.53083,2.45986,9.59196,2.2295231581,26.88602,4200.016003847122,25.0
4.19942,0.49816,2.46844,9.62797,2.0919830671999997,26.87481,4260.017006099224,25.0
4.20007,0.46631,2.47647,9.66172,1.9585346417,26.68427,4320.016006752849,25.0
4.20007,0.43283,2.48397,9.6932,1.8179162981,26.68427,4380.0079967826605,25.0
4.19942,0.40588,2.49098,9.72265,1.7044605896,26.47131,4440.013998001814,25.0
4.19942,0.37648,2.49748,9.74996,1.5809976416,26.47131,4500.012998655438,25.0
4.20007,0.35035,2.50353,9.77536,1.4714945245,26.47131,4560.011003538966,25.0
4.20007,0.32503,2.50914,9.79893,1.3651487521,26.26957,4620.013001561165,25.0
4.19942,0.30053,2.51436,9.82082,1.2620516926,26.25836,4680.017001181841,25.0
4.19942,0.28012,2.51919,9.84112,1.1763415304,26.26957,4740.00800549984,25.0
4.19942,0.25888,2.52368,9.85998,1.0871458496,26.06782,4800.010999292135,25.0
4.19942,0.2401,2.52784,9.87745,1.008280742,26.06782,4860.017000511289,25.0
4.19942,0.22213,2.53168,9.89359,0.9328171646,26.05661,4920.018998533487,25.0
4.20007,0.20498,2.53524,9.90852,0.8609303486000001,26.05661,4980.020000785589,25.0
4.20007,0.1911,2.53854,9.92238,0.802633377,26.05661,5040.019001439214,25.0
4.19942,0.17803,2.54157,9.93513,0.7476227426,26.05661,5100.013998895884,25.0
4.20007,0.16088,2.54438,9.94692,0.6757072616,25.85486,5160.010002180934,25.0
4.20007,0.14863,2.54698,9.95783,0.6242564041,25.85486,5220.012000203133,25.0
4.19942,0.13883,2.54938,9.96791,0.5830054786000001,25.85486,5280.013998225331,25.0
4.20007,0.12985,2.5516,9.97724,0.5453790895,25.85486,5340.007999911904,25.0
4.20007,0.11842,2.55366,9.9859,0.4973722894,25.84366,5400.0180043280125,25.0
4.20007,0.11025,2.55557,9.99389,0.4630577175,25.85486,5460.008998587728,25.0
4.20007,0.10208,2.55734,10.00133,0.42874314560000004,25.85486,5520.009005069733,25.0
4.20007,0.09473,2.55898,10.00824,0.3978726311,25.86607,5580.01800365746,25.0
4.20007,0.0882,2.56051,10.01464,0.370446174,25.85486,5640.010999515653,25.0
4.20007,0.08248,2.56192,10.02059,0.3464217736,25.6307,5700.017000734806,25.0
4.19942,0.07677,2.56324,10.02613,0.3223894734,25.85486,5760.009000822902,25.0
4.20007,0.0735,2.56448,10.03134,0.308705145,25.85486,5820.01900523901,25.0
4.19942,0.06697,2.56563,10.03616,0.2812351574,25.84366,5880.019001662731,25.0
4.20007,0.06125,2.56669,10.04062,0.2572542875,25.64191,5940.01000598073,25.0
4.19942,0.05717,2.56768,10.04477,0.2400808414,25.64191,6000.010002404451,25.0
4.20007,0.0539,2.56861,10.04866,0.22638377300000004,25.65312,6060.011004656553,25.0
4.19942,0.04982,2.56896,10.05015,0.20921510440000002,25.64191,6084.259998053312,25.0
4.19492,0.0,2.56896,10.05015,0.0,25.64191,6144.272999837995,25.0
4.19363,0.0,2.56896,10.05015,0.0,25.86607,6204.269998893142,25.0
4.19235,0.0,2.56896,10.05015,0.0,25.6307,6264.2780017107725,25.0
4.1917,0.0,2.56896,10.05015,0.0,25.6307,6324.2720033973455,25.0
4.19106,0.0,2.56896,10.05015,0.0,25.64191,6384.266005083919,25.0
4.19106,0.0,2.56896,10.05015,0.0,25.6307,6444.268998876214,25.0
4.19042,0.0,2.56896,10.05015,0.0,25.6307,6504.269005358219,25.0
4.18977,0.0,2.56896,10.05015,0.0,25.64191,6564.271003380418,25.0
4.18913,0.0,2.56896,10.05015,0.0,25.64191,6624.270004034042,25.0
4.18913,0.0,2.56896,10.05015,0.0,25.6307,6684.274999424815,25.0
4.18913,0.0,2.56896,10.05015,0.0,25.6307,6684.274999424815,25.0
