Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
4.05659,0.0,-0.29001,,0.0,25.6307,17342.73400492966,0.0
4.05659,0.0,-0.29001,,0.0,25.61949,17342.74499863386,0.0
4.00045,-0.8697,-0.3045,,-3.479191365,25.64191,28204.52499948442,0.0
3.9908,-0.86888,-0.31899,,-3.467526304,25.64191,28264.523004367948,0.0
3.98372,-0.8697,-0.33348,,-3.4646412840000003,25.6307,28324.530001357198,0.0
3.97664,-0.8697,-0.34797,,-3.4584838080000004,25.64191,28384.52999778092,0.0
3.97085,-0.86888,-0.36245,,-3.4501921479999997,25.74278,28444.528002664447,0.0
3.96442,-0.8697,-0.37694,,-3.447856074,25.84366,28504.52200435102,0.0
3.95799,-0.8697,-0.39143,,-3.442263903,25.85486,28564.52300660312,0.0
3.95219,-0.8697,-0.40592,,-3.437219643,25.84366,28624.52399879694,0.0
3.9464,-0.86888,-0.42041,,-3.428948032,25.78761,28684.522003680468,0.0
3.94061,-0.86888,-0.4349,,-3.4239172168,25.85486,28744.52200010419,0.0
3.93482,-0.86888,-0.44939,,-3.4188864016,25.85486,28804.521000757813,0.0
3.92903,-0.86888,-0.46387,,-3.4138555864,25.84366,28864.524004608393,0.0
3.92324,-0.8697,-0.47836,,-3.412041828,25.84366,28924.521999433637,0.0
3.91745,-0.8697,-0.49285,,-3.407006265,25.84366,28984.52200591564,0.0
3.91166,-0.8697,-0.50734,,-3.401970702,25.84366,29044.521006569266,0.0
3.90587,-0.8697,-0.52183,,-3.3969351390000004,25.85486,29104.526997730136,0.0
3.90073,-0.8697,-0.53631,,-3.392464881,25.84366,29164.527999982238,0.0
3.89494,-0.86888,-0.5508,,-3.3842354672,25.84366,29224.520000070333,0.0
3.88979,-0.86888,-0.56529,,-3.3797607352,25.84366,29284.52899865806,0.0
3.88464,-0.86888,-0.57978,,-3.3752860032,25.85486,29344.527999311686,0.0
3.88464,-0.8697,-0.58,,-3.3784714080000002,25.85486,29345.392005890608,0.0
3.94142,0.0,-0.58,,0.0,25.85486,29645.40300182998,0.0
3.94335,0.0,-0.58,,0.0,25.85486,29945.408998802304,0.0
3.944,0.0,-0.58,,0.0,25.84366,30245.406999439,0.0
3.94464,0.0,-0.58,,0.0,25.64191,30545.400001108646,0.0
3.94464,0.0,-0.58,,0.0,25.64191,30845.405002310872,0.0
3.94528,0.0,-0.58,,0.0,25.64191,31145.40300294757,0.0
3.94528,0.0,-0.58,,0.0,25.64191,31145.40300294757,0.0
3.89043,-0.8697,-0.59449,,-3.383506971,25.64191,42007.25000202656,0.0
3.88014,-0.86888,-0.60898,,-3.3713760431999997,25.64191,42067.243007943034,0.0
3.87242,-0.86888,-0.62347,,-3.3646682896,25.64191,42127.24400013685,0.0
3.86663,-0.8697,-0.63796,,-3.362808111,25.65312,42187.24599815905,0.0
3.86148,-0.86888,-0.65245,,-3.3551627423999997,25.85486,42247.2420014441,0.0
3.85633,-0.8697,-0.66693,,-3.3538502009999998,25.85486,42307.248002663255,0.0
3.85119,-0.86888,-0.68142,,-3.3462219672,25.85486,42367.25200228393,0.0
3.84668,-0.86888,-0.69591,,-3.3423033184,25.85486,42427.24499814212,0.0
3.84218,-0.8697,-0.7104,,-3.3415439460000003,25.85486,42487.25000359118,0.0
3.83768,-0.86888,-0.72489,,-3.3344833984,25.85486,42547.24100790918,0.0
3.83253,-0.8697,-0.73938,,-3.333151341,25.85486,42607.245007529855,0.0
3.82867,-0.86888,-0.75386,,-3.3266547895999996,25.86607,42667.243998125196,0.0
3.82417,-0.86888,-0.76835,,-3.3227448296,25.85486,42727.24999934435,0.0
3.81966,-0.86888,-0.78284,,-3.3188261808,25.86607,42787.25200742483,0.0
3.81516,-0.86888,-0.79733,,-3.3149162208000003,26.06782,42847.250002250075,0.0
3.81065,-0.8697,-0.81182,,-3.314122305,26.06782,42907.24700130522,0.0
3.80615,-0.86888,-0.8263,,-3.307087612,25.85486,42967.24500618875,0.0
3.80165,-0.8697,-0.84079,,-3.306295005,26.06782,43027.247999981046,0.0
3.79779,-0.86888,-0.85528,,-3.2998237752,26.05661,43087.24200166762,0.0
3.79264,-0.8697,-0.86977,,-3.298459008,25.86607,43147.24800288677,0.0
3.79264,-0.8697,-0.87001,,-3.298459008,26.06782,43148.203006759286,0.0
3.85521,0.0,-0.87001,,0.0,25.85486,43448.21499846876,0.0
3.85843,0.0,-0.87001,,0.0,25.85486,43748.21600653231,0.0
3.85907,0.0,-0.87001,,0.0,25.64191,44048.21200557053,0.0
3.86036,0.0,-0.87001,,0.0,25.86607,44348.22099991143,0.0
3.86036,0.0,-0.87001,,0.0,25.65312,44648.21400158107,0.0
3.861,0.0,-0.87001,,0.0,25.65312,44948.2190027833,0.0
3.861,0.0,-0.87001,,0.0,25.65312,44948.2190027833,0.0
3.80486,-0.8697,-0.8845,,-3.3090867420000003,25.65312,55809.91300530732,0.0
3.79264,-0.86888,-0.89899,,-3.2953490432,25.65312,55869.910004362464,0.0
3.78492,-0.8697,-0.91348,,-3.291744924,25.85486,55929.905001819134,0.0
3.77849,-0.86888,-0.92797,,-3.2830543912,25.86607,55989.90800566971,0.0
3.7727,-0.8697,-0.94245,,-3.2811171900000002,25.86607,56049.91200529039,0.0
3.76755,-0.8697,-0.95694,,-3.276638235,25.85486,56109.90500114858,0.0
3.7624,-0.8697,-0.97143,,-3.27215928,25.85486,56169.90800499916,0.0
3.7579,-0.86888,-0.98592,,-3.2651641519999997,25.86607,56229.90800142288,0.0
3.75275,-0.8697,-1.00041,,-3.263766675,25.85486,56289.90800790489,0.0
3.7476,-0.8697,-1.0149,,-3.25928772,25.85486,56349.91300329566,0.0
3.7431,-0.8697,-1.02938,,-3.2553740700000002,25.85486,56409.90599915385,0.0
3.73795,-0.86888,-1.04387,,-3.247829996,25.86607,56469.91100460291,0.0
3.73345,-0.8697,-1.05836,,-3.246981465,25.86607,56529.90700788796,0.0
3.7283,-0.8697,-1.07285,,-3.24250251,25.86607,56589.90700431168,0.0
3.7238,-0.86888,-1.08734,,-3.235535344,25.86607,56649.909998103976,0.0
3.71865,-0.8697,-1.10183,,-3.234109905,25.86607,56709.90500561893,0.0
3.71415,-0.86888,-1.11632,,-3.227150652,25.85486,56769.904006272554,0.0
3.709,-0.86888,-1.1308,,-3.22267592,25.85486,56829.91500645876,0.0
3.7045,-0.8697,-1.14529,,-3.22180365,26.06782,56889.914007112384,0.0
3.69935,-0.8697,-1.15978,,-3.217324695,25.86607,56949.90600720048,0.0
3.69935,-0.86888,-1.16002,,-3.214291228,25.85486,56950.853004679084,0.0
3.75098,0.0,-1.16002,,0.0,25.86607,57250.86199901998,0.0
3.75741,0.0,-1.16002,,0.0,25.86607,57550.86499862373,0.0
3.76127,0.0,-1.16002,,0.0,25.85486,57850.8650008589,0.0
3.76449,0.0,-1.16002,,0.0,25.86607,58150.87000206113,0.0
3.76642,0.0,-1.16002,,0.0,25.65312,58450.8710000664,0.0
3.76835,0.0,-1.16002,,0.0,25.65312,58750.86600333452,0.0
3.76835,0.0,-1.16002,,0.0,25.65312,58750.86600333452,0.0
3.71415,-0.8697,-1.17451,,-3.230196255,25.65312,69612.50600293279,0.0
3.70128,-0.8697,-1.189,,-3.2190032160000004,25.65312,69672.50500358641,0.0
3.69292,-0.8697,-1.20349,,-3.2117325240000003,25.86607,69732.50999897718,0.0
3.68648,-0.8697,-1.21797,,-3.206131656,25.65312,69792.51100122929,0.0
3.68005,-0.86888,-1.23246,,-3.197521844,25.65312,69852.50599868596,0.0
3.6749,-0.86888,-1.24695,,-3.193047112,25.65312,69912.51199990511,0.0
3.66911,-0.86888,-1.26144,,-3.1880162968,25.65312,69972.5039999932,0.0
3.66397,-0.86888,-1.27593,,-3.1835502536,25.65312,70032.50700384378,0.0
3.65882,-0.86888,-1.29042,,-3.1790755215999997,25.65312,70092.50600449741,0.0
3.65432,-0.8697,-1.3049,,-3.178162104,25.64191,70152.51099988818,0.0
3.64917,-0.8697,-1.31939,,-3.173683149,25.65312,70212.51100637019,0.0
3.64531,-0.86888,-1.33388,,-3.1673369528,25.66432,70272.50400222838,0.0
3.64016,-0.8697,-1.34837,,-3.165847152,25.65312,70332.51000344753,0.0
3.63566,-0.86888,-1.36286,,-3.1589522608,25.65312,70392.50600673258,0.0
3.6318,-0.8697,-1.37735,,-3.1585764600000004,25.84366,70452.5069989264,0.0
3.62665,-0.8697,-1.39184,,-3.154097505,25.65312,70512.51099854708,0.0
3.62279,-0.8697,-1.40633,,-3.1507404630000004,25.65312,70572.50600606203,0.0
3.61893,-0.86888,-1.42081,,-3.1444158984,25.65312,70632.51399882138,0.0
3.61507,-0.86888,-1.4353,,-3.1410620216,25.65312,70692.51400530338,0.0
3.61121,-0.8697,-1.44979,,-3.140669337,25.65312,70752.50700116158,0.0
3.61057,-0.8697,-1.45001,,-3.140112729,25.65312,70753.40899787843,0.0
3.65833,0.0,-1.45001,,0.0,25.86607,71053.41700650752,0.0
3.66026,0.0,-1.45001,,0.0,25.65312,71353.41900028288,0.0
3.66155,0.0,-1.45001,,0.0,25.86607,71653.41800674796,0.0
3.66219,0.0,-1.45001,,0.0,25.86607,71953.41600738466,0.0
3.66283,0.0,-1.45001,,0.0,25.86607,72253.41700538993,0.0
3.66348,0.0,-1.45001,,0.0,25.65312,72553.42000499368,0.0
3.66348,0.0,-1.45001,,0.0,25.65312,72553.42000499368,0.0
3.61893,-0.8697,-1.4645,,-3.1473834210000002,25.65312,83415.0849994272,0.0
3.61185,-0.8697,-1.47899,,-3.141225945,25.66432,83475.09100064635,0.0
3.60606,-0.86888,-1.49347,,-3.1332334127999997,25.66432,83535.08400656283,0.0
3.60156,-0.8697,-1.50796,,-3.1322767320000002,25.65312,83595.08499875665,0.0
3.59641,-0.8697,-1.52245,,-3.127797777,25.65312,83655.08500523865,0.0
3.59191,-0.8697,-1.53694,,-3.123884127,25.65312,83715.09000062943,0.0
3.58805,-0.86888,-1.55143,,-3.117584884,25.65312,83775.08800551295,0.0
3.58419,-0.86888,-1.56592,,-3.1142310072,25.65312,83835.08800193667,0.0
3.58033,-0.8697,-1.5804,,-3.113813001,25.66432,83895.0879983604,0.0
3.57647,-0.8697,-1.59489,,-3.1104559590000003,25.65312,83955.08100427687,0.0
3.57325,-0.8697,-1.60938,,-3.1076555249999998,25.65312,84015.0909986347,0.0
3.57004,-0.86888,-1.62387,,-3.1019363552,25.64191,84075.08700191975,0.0
3.56618,-0.86888,-1.63836,,-3.0985824784,25.65312,84135.09000577033,0.0
3.56232,-0.8697,-1.65285,,-3.0981497040000003,25.65312,84195.08900642395,0.0
3.5591,-0.8697,-1.66733,,-3.09534927,25.65312,84255.08100651205,0.0
3.55588,-0.86888,-1.68182,,-3.0896330144,25.64191,84315.08300453424,0.0
3.55266,-0.86888,-1.69631,,-3.0868352208,25.65312,84375.09100735188,0.0
3.54945,-0.86888,-1.7108,,-3.084046116,25.65312,84435.0910037756,0.0
3.54559,-0.8697,-1.72529,,-3.083599623,25.65312,84495.08199803531,0.0
3.54237,-0.8697,-1.73977,,-3.080799189,25.65312,84555.08799925447,0.0
3.54237,-0.8697,-1.74002,,-3.080799189,25.65312,84556.03600256145,0.0
3.59463,0.0,-1.74002,,0.0,25.65312,84856.05000592768,0.0
3.59721,0.0,-1.74002,,0.0,25.64191,85156.0560029,0.0
3.5985,0.0,-1.74002,,0.0,25.65312,85456.0540035367,0.0
3.59914,0.0,-1.74002,,0.0,25.65312,85756.04900680482,0.0
3.59978,0.0,-1.74002,,0.0,25.44016,86056.04600161314,0.0
3.59978,0.0,-1.74002,,0.0,25.64191,86356.04400224984,0.0
3.59978,0.0,-1.74002,,0.0,25.64191,86356.0570076108,0.0
3.56232,-0.86888,-1.75451,,-3.0952286016,25.45137,97221.12299948931,0.0
3.54945,-0.8697,-1.769,,-3.086956665,25.44016,97281.12100437284,0.0
3.54301,-0.86888,-1.78348,,-3.0784505288,25.45137,97341.12500399351,0.0
3.53787,-0.8697,-1.79797,,-3.076885539,25.65312,97401.12600624561,0.0
3.53272,-0.86888,-1.81246,,-3.0695097536,25.65312,97461.12800426781,0.0
3.52886,-0.8697,-1.82695,,-3.069049542,25.65312,97521.12700492144,0.0
3.52436,-0.8697,-1.84144,,-3.0651358920000003,25.86607,97581.12700134516,0.0
3.52114,-0.86888,-1.85593,,-3.0594481231999997,25.65312,97641.12600199878,0.0
3.51728,-0.8697,-1.87041,,-3.058978416,25.86607,97701.12400688231,0.0
3.51342,-0.8697,-1.8849,,-3.0556213740000002,25.85486,97761.12499907613,0.0
3.50956,-0.86888,-1.89939,,-3.0493864928,25.85486,97821.12100236118,0.0
3.50634,-0.8697,-1.91388,,-3.049463898,25.86607,97881.12400621176,0.0
3.50248,-0.86888,-1.92837,,-3.0432348223999997,25.86607,97941.12700000405,0.0
3.49927,-0.86888,-1.94285,,-3.0404457176,25.85486,98001.13000385463,0.0
3.49541,-0.86888,-1.95734,,-3.0370918408,25.86607,98061.12799867988,0.0
3.49155,-0.86888,-1.97183,,-3.033737964,25.86607,98121.12300619483,0.0
3.48768,-0.8697,-1.98632,,-3.0332352960000004,25.85486,98181.13099895418,0.0
3.48382,-0.86888,-2.00081,,-3.0270215216,25.85486,98241.12500064075,0.0
3.47996,-0.8697,-2.0153,,-3.0265212120000005,25.85486,98301.12400129437,0.0
3.4761,-0.8697,-2.02978,,-3.0231641700000003,25.85486,98361.132004112,0.0
3.4761,-0.8697,-2.03002,,-3.0231641700000003,25.86607,98362.0699994266,0.0
3.53416,0.0,-2.03002,,0.0,25.86607,98662.07900382578,0.0
3.5393,0.0,-2.03002,,0.0,25.65312,98962.08299919963,0.0
3.54188,0.0,-2.03002,,0.0,25.65312,99262.08800040185,0.0
3.54316,0.0,-2.03002,,0.0,25.85486,99562.08500526845,0.0
3.54381,0.0,-2.03002,,0.0,24.59954,99862.07600533962,0.0
3.54445,0.0,-2.03002,,0.0,23.970942666666666,100162.08400391042,0.0
3.54445,0.0,-2.03002,,0.0,23.970942666666666,100162.08400391042,0.0
3.49798,-0.86888,-2.04451,,-3.0393248624,25.44016,111023.85000362992,0.0
3.48833,-0.86888,-2.059,,-3.0309401704,25.64191,111083.84600691497,0.0
3.48061,-0.8697,-2.07349,,-3.027086517,25.64191,111143.84100437164,0.0
3.47289,-0.8697,-2.08798,,-3.020372433,25.65312,111203.84399816394,0.0
3.4671,-0.86888,-2.10247,,-3.0124938479999996,25.6307,111263.85100521147,0.0
3.46131,-0.8697,-2.11695,,-3.010301307,25.64191,111323.84100370109,0.0
3.45552,-0.86888,-2.13144,,-3.0024322176,25.6307,111383.83700698614,0.0
3.45037,-0.86888,-2.14593,,-2.9979574855999997,25.84366,111443.83799917996,0.0
3.44522,-0.86888,-2.16042,,-2.9934827536,25.6307,111503.84600199759,0.0
3.44008,-0.8697,-2.17491,,-2.991837576,25.85486,111563.83899785578,0.0
3.43943,-0.8697,-2.17501,,-2.991272271,25.84366,111564.20400291681,0.0
3.49748,0.0,-2.17501,,0.0,25.64191,111864.21800628304,0.0
3.50134,0.0,-2.17501,,0.0,25.64191,112164.21900428832,0.0
3.50327,0.0,-2.17501,,0.0,25.64191,112464.21700492501,0.0
3.50456,0.0,-2.17501,,0.0,25.64191,112764.21700716019,0.0
3.5052,0.0,-2.17501,,0.0,25.64191,113064.21800516546,0.0
3.50585,0.0,-2.17501,,0.0,25.65312,113364.2110068351,0.0
3.50585,0.0,-2.17501,,0.0,25.65312,113364.22500796616,0.0
3.45487,-0.8697,-2.1895,,-3.004700439,25.85486,124225.9580064565,0.0
3.44329,-0.86888,-2.20398,,-2.9918058152,25.85486,124285.95500551164,0.0
3.43429,-0.8697,-2.21847,,-2.986802013,25.86607,124345.96299827099,0.0
3.42721,-0.8697,-2.23296,,-2.9806445370000003,26.06782,124405.96199892461,0.0
3.42013,-0.86888,-2.24745,,-2.9716825544,26.06782,124465.96099957824,0.0
3.4137,-0.8697,-2.26194,,-2.96889489,26.06782,124525.95600709319,0.0
3.40726,-0.86888,-2.27643,,-2.9605000688,26.06782,124585.95800511539,0.0
3.40019,-0.8697,-2.29092,,-2.957145243,26.05661,124645.95599994063,0.0
3.39375,-0.8697,-2.3054,,-2.951544375,26.26957,124705.95799796283,0.0
3.38668,-0.86888,-2.31989,,-2.9426185184,26.28078,124765.95900021493,0.0
3.38668,-0.86888,-2.32001,,-2.9426185184,26.28078,124766.36800020933,0.0
3.44794,0.0,-2.32001,,0.0,26.06782,125066.37500301003,0.0
3.44987,0.0,-2.32001,,0.0,25.85486,125366.37800261378,0.0
3.45116,0.0,-2.32001,,0.0,25.86607,125666.37500748038,0.0
3.4518,0.0,-2.32001,,0.0,25.65312,125966.37700125575,0.0
3.4518,0.0,-2.32001,,0.0,25.86607,126266.37300029397,0.0
3.45244,0.0,-2.32001,,0.0,25.85486,126566.3780014962,0.0
3.45244,0.0,-2.32001,,0.0,25.85486,126566.3780014962,0.0
3.40147,-0.8697,-2.3345,,-2.9582584590000005,25.84366,137431.44600503147,0.0
3.38346,-0.8697,-2.34899,,-2.942595162,25.86607,137491.44199825823,0.0
3.37317,-0.8697,-2.36348,,-2.933645949,26.07903,137551.45000107586,0.0
3.36416,-0.86888,-2.37797,,-2.9230513408,26.06782,137611.4490017295,0.0
3.35515,-0.8697,-2.39246,,-2.9179739550000003,26.06782,137671.4489981532,0.0
3.34614,-0.8697,-2.40694,,-2.9101379580000004,26.06782,137731.4510062337,0.0
3.33649,-0.86888,-2.42143,,-2.8990094312,26.26957,137791.44900105894,0.0
3.3262,-0.86888,-2.43592,,-2.890068656,26.26957,137851.4439985156,0.0
3.31655,-0.86888,-2.45041,,-2.881683964,26.26957,137911.44299916923,0.0
3.30626,-0.86888,-2.4649,,-2.8727431888,26.26957,137971.4460030198,0.0
3.30626,-0.8697,-2.46502,,-2.875454322,26.28078,137971.90900593996,0.0
3.3836,0.0,-2.46502,,0.0,26.06782,138271.9229992479,0.0
3.38553,0.0,-2.46502,,0.0,25.85486,138571.91600091755,0.0
3.38682,0.0,-2.46502,,0.0,25.85486,138871.9280026853,0.0
3.38746,0.0,-2.46502,,0.0,25.85486,139171.91800698638,0.0
3.38811,0.0,-2.46502,,0.0,25.85486,139471.92600555718,0.0
3.38811,0.0,-2.46502,,0.0,25.65312,139771.91599979997,0.0
3.38811,0.0,-2.46502,,0.0,25.65312,139771.92900516093,0.0
3.31205,-0.86888,-2.47953,,-2.877774004,25.86607,150634.2750057578,0.0
3.29403,-0.86888,-2.49402,,-2.8621167863999997,25.86607,150694.27400641143,0.0
3.27923,-0.8697,-2.50851,,-2.851946331,26.06782,150754.27499860525,0.0
3.26572,-0.86888,-2.523,,-2.8375187935999997,26.06782,150814.27800245583,0.0
3.25157,-0.86888,-2.53749,,-2.8252241416,26.06782,150874.2729999125,0.0
3.23677,-0.8697,-2.55197,,-2.815018869,26.25836,150934.27600376308,0.0
3.22133,-0.86888,-2.56644,,-2.7989492104,26.28078,150994.2660022527,0.0
3.2046,-0.86888,-2.58095,,-2.784412848,26.28078,151054.27500084043,0.0
3.18659,-0.8697,-2.59544,,-2.771377323,26.26957,151114.27300572395,0.0
3.16665,-0.86888,-2.60993,,-2.751438852,26.48252,151174.27300214767,0.0
3.16665,-0.86888,-2.61,,-2.751438852,26.47131,151174.57400634885,0.0
3.3257,0.0,-2.61,,0.0,26.06782,151474.5870038867,0.0
3.33149,0.0,-2.61,,0.0,25.85486,151774.58200715482,0.0
3.33406,0.0,-2.61,,0.0,25.85486,152074.58100356162,0.0
3.3347,0.0,-2.61,,0.0,25.85486,152374.58400316536,0.0
3.33599,0.0,-2.61,,0.0,25.84366,152674.5890043676,0.0
3.33599,0.0,-2.61,,0.0,25.64191,152974.5859991759,0.0
3.33599,0.0,-2.61,,0.0,25.64191,152974.5859991759,0.0
3.2001,-0.86888,-2.62451,,-2.780502888,25.85486,163836.31500452757,0.0
3.16086,-0.8697,-2.639,,-2.748999942,26.05661,163896.3129993528,0.0
3.12483,-0.8697,-2.65349,,-2.717664651,26.26957,163956.31400160491,0.0
3.08815,-0.8697,-2.66798,,-2.6857640550000004,26.26957,164016.31200648844,0.0
3.04762,-0.86888,-2.68247,,-2.6480160656000002,26.48252,164076.31299868226,0.0
3.00259,-0.86888,-2.69693,,-2.6088903992,26.69548,164136.30600459874,0.0
2.94983,-0.86888,-2.71142,,-2.5630482904,26.89723,164196.3100042194,0.0
2.88678,-0.86888,-2.72591,,-2.5082654064,27.11018,164256.31000064313,0.0
2.80379,-0.8697,-2.74042,,-2.4384561629999997,27.31193,164316.3130044937,0.0
2.68862,-0.86888,-2.75488,,-2.3360881455999998,27.52489,164376.31000354886,0.0
2.68734,-0.86888,-2.75501,,-2.3349759791999998,27.52489,164376.71999931335,0.0
3.17643,0.0,-2.75501,,0.0,26.69548,164676.731005311,0.0
3.19766,0.0,-2.75501,,0.0,26.06782,164976.73400491476,0.0
3.2041,0.0,-2.75501,,0.0,25.95574,165276.72600075603,0.0
3.20731,0.0,-2.75501,,0.0,25.85486,165576.7360009253,0.0
3.20924,0.0,-2.75501,,0.0,25.86607,165876.72600522637,0.0
3.21053,0.0,-2.75501,,0.0,25.85486,166176.7329979688,0.0
3.21053,0.0,-2.75501,,0.0,25.85486,166176.7329979688,0.0
2.93632,-0.8697,-2.76952,,-2.5537175039999997,25.6307,177038.39100189507,0.0
2.78384,-0.86888,-2.78401,,-2.4188228992,26.05661,177098.3900025487,0.0
2.55738,-0.8697,-2.7985,,-2.2241533860000002,26.46011,177158.3920005709,0.0
2.49948,-0.86888,-2.80193,,-2.1717481824,26.46011,177172.6060051471,0.0
